,activity_id,assay_chembl_id,bao_endpoint,bao_format,bao_label,canonical_smiles,molecule_chembl_id,parent_molecule_chembl_id,pchembl_value,potential_duplicate,relation,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id
1625,12081908,CHEMBL2166768,BAO_0000192,BAO_0000223,protein complex format,COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,CHEMBL2163774,CHEMBL2163774,4.58,0,=,1,=,,Ki,nM,,26100.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1626,12081909,CHEMBL2166768,BAO_0000192,BAO_0000223,protein complex format,COc1ccc2oc3ncc(OC)c(-c4ccccc4)c3c2c1,CHEMBL2163773,CHEMBL2163773,,0,>,1,>,,Ki,nM,,1000000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1627,12081910,CHEMBL2166768,BAO_0000192,BAO_0000223,protein complex format,Oc1ccc2oc3ncc(O)c(-c4ccccc4)c3c2c1,CHEMBL2163772,CHEMBL2163772,6.96,0,=,1,=,,Ki,nM,,110.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1628,12081911,CHEMBL2166768,BAO_0000192,BAO_0000223,protein complex format,Oc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,CHEMBL1165662,CHEMBL1165662,,0,>,1,>,,Ki,nM,,1000000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1629,12081912,CHEMBL2166768,BAO_0000192,BAO_0000223,protein complex format,COc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL183408,CHEMBL183408,,0,=,1,=,,Ki,nM,,217000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1630,12104059,CHEMBL2176488,BAO_0000375,BAO_0000223,protein complex format,CNc1nn2cc3c(nc2c1S(=O)(=O)c1ccccc1)CCN(C)C3,CHEMBL2172192,CHEMBL2172192,,0,,0,,,Activity,,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1631,12141771,CHEMBL2182304,BAO_0000190,BAO_0000223,protein complex format,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCO2,CHEMBL1802358,CHEMBL1802358,,0,>,1,>,,IC50,nM,,30000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1632,12141797,CHEMBL2182304,BAO_0000190,BAO_0000223,protein complex format,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N,CHEMBL485053,CHEMBL485053,,1,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1633,12141823,CHEMBL2182304,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)[nH]c1c(C)nccc12,CHEMBL269538,CHEMBL269538,5.10,0,=,1,=,,IC50,nM,,8000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1634,12145267,CHEMBL2182674,BAO_0000201,BAO_0000223,protein complex format,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL2177819,CHEMBL2177819,,0,>,1,>,,Inhibition,%,,25.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1635,12145268,CHEMBL2182674,BAO_0000201,BAO_0000223,protein complex format,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1,CHEMBL2177818,CHEMBL2177818,,0,>,1,>,,Inhibition,%,,25.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1636,12152310,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccc(O)cn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180845,CHEMBL2180845,5.89,0,=,1,=,,IC50,nM,,1300.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1637,12152311,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1ncccc1O,CHEMBL2180844,CHEMBL2180844,7.43,0,=,1,=,,IC50,nM,,37.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1638,12152312,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccc(-c2ccccc2)cn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180843,CHEMBL2180843,5.40,0,=,1,=,,IC50,nM,,4000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1639,12152313,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc(N2CCCCC2)n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180859,CHEMBL2180859,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1640,12152314,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,COc1cccnc1NC(=O)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180858,CHEMBL2180858,6.23,0,=,1,=,,IC50,nM,,590.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1641,12152315,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1nc(Cl)c(Cl)c(Cl)c1Cl,CHEMBL2180857,CHEMBL2180857,5.00,0,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1642,12152316,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc2c1C1CCCCN1C2=O)Nc1ncc(F)cc1F,CHEMBL2180856,CHEMBL2180856,6.58,0,=,1,=,,IC50,nM,,260.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1643,12152317,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc(F)n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180855,CHEMBL2180855,7.05,0,=,1,=,,IC50,nM,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1644,12152318,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cc(Br)ccn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180854,CHEMBL2180854,7.60,0,=,1,=,,IC50,nM,,25.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1645,12152319,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccc(Br)cn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180853,CHEMBL2180853,6.89,0,=,1,=,,IC50,nM,,130.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1646,12152320,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc(Br)n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180852,CHEMBL2180852,7.40,0,=,1,=,,IC50,nM,,40.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1647,12152355,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cc(O)c2ccccc2n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180851,CHEMBL2180851,5.00,0,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1648,12152356,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccc2cccc(O)c2n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180850,CHEMBL2180850,6.16,0,=,1,=,,IC50,nM,,700.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1649,12152357,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cc2ccccc2cn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180849,CHEMBL2180849,7.17,0,=,1,=,,IC50,nM,,68.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1650,12152358,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1nc2ccccc2s1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180848,CHEMBL2180848,4.80,0,=,1,=,,IC50,nM,,16000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1651,12152359,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cc(-c2ccccc2)on1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180847,CHEMBL2180847,5.82,0,=,1,=,,IC50,nM,,1500.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1652,12152360,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,Cc1cc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)no1,CHEMBL2180846,CHEMBL2180846,5.57,0,=,1,=,,IC50,nM,,2700.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1653,12152361,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,Cn1ccc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)n1,CHEMBL2180870,CHEMBL2180870,6.29,0,=,1,=,,IC50,nM,,510.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1654,12152362,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cc[nH]n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180869,CHEMBL2180869,6.77,0,=,1,=,,IC50,nM,,170.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1655,12152363,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1csc(-c2ccncc2)n1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180868,CHEMBL2180868,5.77,0,=,1,=,,IC50,nM,,1700.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1656,12152364,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,Cc1nc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)cs1,CHEMBL2180867,CHEMBL2180867,6.28,0,=,1,=,,IC50,nM,,530.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1657,12152365,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cscn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180866,CHEMBL2180866,6.37,0,=,1,=,,IC50,nM,,430.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1658,12152366,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccncn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180865,CHEMBL2180865,5.82,0,=,1,=,,IC50,nM,,1500.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1659,12152367,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ncccn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180864,CHEMBL2180864,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1660,12152368,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cnccn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180863,CHEMBL2180863,7.16,0,=,1,=,,IC50,nM,,70.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1661,12152369,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180862,CHEMBL2180862,7.10,0,=,1,=,,IC50,nM,,80.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1662,12152370,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1ccccc1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL2180861,CHEMBL2180861,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1663,12152371,CHEMBL2188998,BAO_0000190,BAO_0000223,protein complex format,O=C(Nc1cccc2c1C1CCCCN1C2=O)NC1CCCCC1,CHEMBL2180860,CHEMBL2180860,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1664,12175763,CHEMBL2212928,BAO_0000188,BAO_0000223,protein complex format,CCCn1cnc2c(NCc3ccc(C)s3)nc(N[C@H](CC)CO)nc21,CHEMBL2206242,CHEMBL2206242,5.52,0,=,1,=,,EC50,nM,,3030.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1665,12216946,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,CHEMBL2218926,CHEMBL2218926,,0,=,0,=,,Residual Activity,%,,107.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1666,12216947,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CHEMBL266487,CHEMBL266487,,0,=,0,=,,Residual Activity,%,,74.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1667,12216948,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,CHEMBL387187,CHEMBL387187,,0,=,0,=,,Residual Activity,%,,89.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1668,12216949,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,CHEMBL439259,CHEMBL439259,,0,=,0,=,,Residual Activity,%,,98.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1669,12216950,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53753,CHEMBL53753,,0,=,0,=,,Residual Activity,%,,98.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1670,12216951,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,Nc1ncnc2c1cnn2-c1ccccc1,CHEMBL65063,CHEMBL65063,,0,=,0,=,,Residual Activity,%,,106.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1671,12216952,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,CHEMBL104279,CHEMBL104279,,0,=,0,=,,Residual Activity,%,,42.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1672,12216953,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,CHEMBL7917,CHEMBL7917,,0,=,0,=,,Residual Activity,%,,113.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1673,12216954,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C,CHEMBL2218927,CHEMBL2218927,,0,=,0,=,,Residual Activity,%,,91.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1674,12216955,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL174426,CHEMBL174426,,0,=,0,=,,Residual Activity,%,,96.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1675,12216956,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CHEMBL203644,CHEMBL203644,,0,=,0,=,,Residual Activity,%,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1676,12216957,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,CHEMBL379787,CHEMBL379787,,0,=,0,=,,Residual Activity,%,,86.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1677,12216958,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL188762,CHEMBL188762,,0,=,0,=,,Residual Activity,%,,102.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1678,12216959,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,CHEMBL573578,CHEMBL573578,,0,=,0,=,,Residual Activity,%,,110.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1679,12216960,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,CHEMBL471901,CHEMBL471901,,0,=,0,=,,Residual Activity,%,,77.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1680,12216961,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL86943,CHEMBL86943,,0,=,0,=,,Residual Activity,%,,112.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1681,12216962,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,CHEMBL1186409,CHEMBL1186409,,0,=,0,=,,Residual Activity,%,,115.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1682,12216963,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL13045,CHEMBL13045,,0,=,0,=,,Residual Activity,%,,106.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1683,12216964,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,CHEMBL210833,CHEMBL210833,,0,=,0,=,,Residual Activity,%,,101.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1684,12216965,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,CHEMBL21156,CHEMBL21156,,0,=,0,=,,Residual Activity,%,,85.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1685,12216966,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CCCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,CHEMBL266325,CHEMBL266325,,0,=,0,=,,Residual Activity,%,,112.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1686,12216967,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CHEMBL7939,CHEMBL7939,,0,=,0,=,,Residual Activity,%,,112.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1687,12216968,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,CHEMBL596380,CHEMBL596380,,0,=,0,=,,Residual Activity,%,,97.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1688,12216969,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,CHEMBL101683,CHEMBL101683,,0,=,0,=,,Residual Activity,%,,107.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1689,12216970,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,CHEMBL331237,CHEMBL331237,,0,=,0,=,,Residual Activity,%,,85.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1690,12216971,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CHEMBL35820,CHEMBL35820,,0,=,0,=,,Residual Activity,%,,105.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1691,12216972,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,CHEMBL377193,CHEMBL377193,,0,=,0,=,,Residual Activity,%,,23.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1692,12216973,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,CHEMBL473773,CHEMBL473773,,0,=,0,=,,Residual Activity,%,,84.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1693,12216974,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,CHEMBL102346,CHEMBL102346,,0,=,0,=,,Residual Activity,%,,95.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1694,12216975,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,CHEMBL366266,CHEMBL366266,,0,=,0,=,,Residual Activity,%,,64.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1695,12216976,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,CHEMBL261454,CHEMBL261454,,0,=,0,=,,Residual Activity,%,,83.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1696,12216977,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CHEMBL1289494,CHEMBL1289494,,0,=,0,=,,Residual Activity,%,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1697,12216978,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,CHEMBL258844,CHEMBL258844,,0,=,0,=,,Residual Activity,%,,95.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1698,12216979,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,CHEMBL104468,CHEMBL104468,,0,=,0,=,,Residual Activity,%,,80.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1699,12216980,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL261849,CHEMBL261849,,0,=,0,=,,Residual Activity,%,,88.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1700,12216981,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,CHEMBL596674,CHEMBL596674,,0,=,0,=,,Residual Activity,%,,87.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1701,12216982,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,CHEMBL120077,CHEMBL120077,,0,=,0,=,,Residual Activity,%,,82.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1702,12216983,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL413,CHEMBL413,,0,=,0,=,,Residual Activity,%,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1703,12216984,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,CHEMBL226838,CHEMBL226838,,0,=,0,=,,Residual Activity,%,,83.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
1704,12216985,CHEMBL2218976,BAO_0001103,BAO_0000223,protein complex format,O=C1Nc2ccc(Br)cc2/C1=C\c1cc2c([nH]1)CCCC2,CHEMBL2218925,CHEMBL2218925,,0,=,0,=,,Residual Activity,%,,92.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
